instId,instType,baseCcy,quoteCcy,settleCcy,ctVal,ctMult,ctValCcy,optType,stk,listTime,expTime,tickSz,lotSz,minSz,maxSz,maxLmtSz,maxMktSz,maxTwapSz,maxIcebergSz,maxTriggerSz,maxStopSz,last,lastSz,askPx,askSz,bidPx,bidSz,open24h,high24h,low24h,volCcy24h,vol24h,sodUtc0,sodUtc8,ts,minOrderValueUSD
ZBCN-USD,SPOT,ZBCN,USD,,,,,,,1742542200000,,0.0000001,1,1000,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.0042735,814,0.0043494,68975,0.0043223,69407,0.0042975,0.004427,0.0040962,11093.6637713,2626448,0.004283,0.0041978,1755694245314,4.27
ZENT-USD,SPOT,ZENT,USD,,,,,,,1744095300000,,0.000001,0.1,100,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.007422,2000,0.007389,40600.8,0.007355,40788.5,0.007435,0.007493,0.007422,86.5395619,11641.7,0.007422,0.007493,1755694240022,0.74
ZETA-USD,SPOT,ZETA,USD,,,,,,,1738920600000,,0.0001,0.001,1,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,0.183,1.06,0.1878,5324.813,0.1872,5.328,0.1908,0.1908,0.183,20.011114,108.382,0.183,0.184,1755694244128,0.18
ZEUS-USD,SPOT,ZEUS,USD,,,,,,,1744095600000,,0.0001,0.0001,10,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,0.1067,537.4375,0.1064,2819.5488,0.1056,2840.909,0.1156,0.1156,0.1058,1223.39116265,11477.4734,0.1081,0.1081,1755694245414,1.07
ZIL-USD,SPOT,ZIL,USD,,,,,,,1742542500000,,0.00001,0.000001,100,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.01083,100.205337,0.01109,27051.397655,0.01103,27198.54941,0.01108,0.01108,0.01074,30.22169993856,2788.260858,0.01083,0.01085,1755694228927,1.08
ZK-USD,SPOT,ZK,USD,,,,,,,1744095900000,,0.00001,0.01,10,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.06134,62.21,0.06178,16186.45,0.06152,4876.46,0.0643,0.0643,0.06134,145.8274079,2353.22,0.06187,0.06205,1755694244709,0.61
ZKJ-USD,SPOT,ZKJ,USD,,,,,,,1737974700000,,0.0001,0.0001,1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,0.1923,385.1582,0.1957,1532.9584,0.1946,1541.6238,0.1917,0.2013,0.1894,3867.84171512,19610.807,0.193,0.1894,1755694243530,0.19
ZRO-USD,SPOT,ZRO,USD,,,,,,,1744096200000,,0.001,0.001,1,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,1.972,25.29,1.962,127.422,1.96,127.491,2.012,2.012,1.912,6215.792875,3177.939,1.912,1.926,1755694243209,1.97
ZRX-USD,SPOT,ZRX,USD,,,,,,,1743060300000,,0.0001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.2376,13.550135,0.2428,1235.584843,0.2415,1242.236024,0.2449,0.2449,0.2376,3.219512076,13.550135,0.2376,0.2376,1755694227219,2.38
BTC-USDT,SPOT,BTC,USDT,,,,,,,1611907686000,,0.1,0.00000001,0.00001,,9999999999,1000000,9999999999.0000000000000000,9999999999.0000000000000000,9999999999.0000000000000000,1000000,113787.9,0.00004643,113787.4,1.62151113,113787.3,0.06884424,115330.8,115876.8,112568,630179205.721137276,5544.19157216,112864.1,113789.2,1755694245807,1.14
ETH-USDT,SPOT,ETH,USDT,,,,,,,1611907686000,,0.01,0.000001,0.0001,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,4206.4,0.003276,4206.41,0.20748,4206.4,7.877475,4289.46,4340,4062.66,1116254044.27096089,267529.141133,4075.61,4191.82,1755694245712,0.42
OKB-USDT,SPOT,OKB,USDT,,,,,,,1611907686000,,0.01,0.000001,0.1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,133.26,2.852439,133.24,11.393004,133.2,2.529534,127.29,135,120.01,161874623.10839792,1277100.077293,120.08,122.42,1755694245813,13.33
SOL-USDT,SPOT,SOL,USDT,,,,,,,1611907686000,,0.01,0.000001,0.001,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,181.94,0.000007,181.94,99.594033,181.93,63.608796,181.57,183.39,175.71,190552408.01854503,1063468.254184,176.22,178,1755694245813,0.18
TON-USDT,SPOT,TON,USDT,,,,,,,1651203490000,,0.001,0.0001,0.1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,3.25,6.46,3.25,7572.9825,3.249,652.038,3.271,3.292,3.185,9181983.4987886,2834746.7047,3.225,3.207,1755694245514,0.33
DOGE-USDT,SPOT,DOGE,USDT,,,,,,,1611907686000,,0.00001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.21489,1033.017589,0.21488,77814.38743,0.21487,10590.666633,0.21935,0.22233,0.2081,170558683.67920766403,798548097.236338,0.2094,0.21444,1755694245808,2.15
XRP-USDT,SPOT,XRP,USDT,,,,,,,1611907686000,,0.0001,0.000001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,2.9,1,2.8999,5084.341428,2.8998,783.440079,3.0081,3.0384,2.8484,108249943.5040495092,37258305.069551,2.861,2.9298,1755694245807,2.90
API3-USDT,SPOT,API3,USDT,,,,,,,1611907686000,,0.0001,0.000001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,1.3527,20.9832,1.3532,36.336971,1.3525,39.485373,1.5576,1.5915,1.2446,25038849.8189410309,17830689.742442,1.3704,1.3458,1755694245106,1.35
PI-USDT,SPOT,PI,USDT,,,,,,,1740034800000,,0.0001,0.001,1,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,0.3509,658.145,0.351,2175.159,0.3509,6128.653,0.3558,0.3576,0.3415,14643045.4183384,41918191.053,0.3436,0.3521,1755694245314,0.35
1INCH-USDT,SPOT,1INCH,USDT,,,,,,,1611907686000,,0.0001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.2485,180,0.2485,2103.115546,0.2483,1476.241146,0.2478,0.2518,0.241,1251444.1486461038,5071923.600104,0.2412,0.2454,1755694245807,2.48
A-USDT,SPOT,A,USDT,,,,,,,1748509200000,,0.0001,0.01,10,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.4937,773.69,0.4937,164.78,0.4935,90,0.4966,0.5013,0.479,935734.737022,1914983.32,0.4846,0.4912,1755694245609,4.94
AAVE-USDT,SPOT,AAVE,USDT,,,,,,,1611907686000,,0.01,0.000001,0.01,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,288.09,0.088715,288.08,0.982013,288.07,0.104034,285.47,292.28,275.8,4751199.01529196,16823.839572,277.34,280.66,1755694245414,2.88
ACA-USDT,SPOT,ACA,USDT,,,,,,,1643084782000,,0.00001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.0315,0.000015,0.03156,1651.931512,0.03149,1440,0.03246,0.03377,0.03114,662922.55218608562,20504215.826555,0.03196,0.03324,1755694209712,0.32
ACE-USDT,SPOT,ACE,USDT,,,,,,,1702879200000,,0.0001,0.0001,1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,0.5352,0.9134,0.5357,195.6989,0.5352,28.5901,0.5474,0.5532,0.5158,105088.3225613,198289.3575,0.5175,0.5365,1755694245807,0.54
ACH-USDT,SPOT,ACH,USDT,,,,,,,1682071200000,,0.00001,0.01,100,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.02042,569.11,0.02045,3690.92,0.02043,20636.33,0.02097,0.02103,0.01979,242252.8029095,11936866.19,0.01991,0.0204,1755694244743,2.04
ACT-USDT,SPOT,ACT,USDT,,,,,,,1731574800000,,0.00001,0.001,10,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,0.03919,6375.7,0.03919,11303.37,0.03917,5365.112,0.03995,0.04034,0.03777,1165165.31299771,29970988.522,0.03808,0.03913,1755694245309,0.39
ADA-USDT,SPOT,ADA,USDT,,,,,,,1611907686000,,0.0001,0.0001,10,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,0.8615,1766.8249,0.8615,9820.878,0.8614,10,0.9257,0.9323,0.8365,63152476.20931759,72849288.3487,0.8462,0.871,1755694245226,8.62
AERGO-USDT,SPOT,AERGO,USDT,,,,,,,1611907686000,,0.00001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.10838,456.510591,0.10845,92.170146,0.10839,53.86864,0.11083,0.11166,0.10613,154990.07896700298,1427296.019014,0.10729,0.10896,1755694230229,1.08
AEVO-USDT,SPOT,AEVO,USDT,,,,,,,1710324000000,,0.00001,0.0001,1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,0.0948,1,0.09484,259.9516,0.09478,3178.1676,0.09741,0.0982,0.09094,310517.217348259,3305880.9916,0.09152,0.09463,1755694244814,0.09
AGLD-USDT,SPOT,AGLD,USDT,,,,,,,1630650741000,,0.0001,0.000001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.6863,46.7727,0.6874,23.36232,0.687,87.26232,0.7068,0.71,0.6674,361952.4113016951,526314.999747,0.6731,0.69,1755694244711,0.69
AIDOGE-USDT,SPOT,AIDOGE,USDT,,,,,,,1682424000000,,0.0000000000001,1,10000000000,,9999999999999999,999999,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,999999,0.0000000001057,328216907034,0.0000000001057,134105660138,0.0000000001055,437318706597,0.000000000104,0.0000000001186,0.0000000001,1599787.8721792699903,14680755241179210,0.0000000001006,0.0000000001006,1755694244479,1.06
AIXBT-USDT,SPOT,AIXBT,USDT,,,,,,,1736942400000,,0.00001,0.001,1,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,0.10871,1965.199,0.1087,1000,0.10863,2814.343,0.11385,0.11549,0.10561,755721.67542908,6928136.625,0.10732,0.1108,1755694245509,0.11
ALGO-USDT,SPOT,ALGO,USDT,,,,,,,1611907686000,,0.0001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.2437,530.00999,0.2437,849.07009,0.2436,30,0.2489,0.252,0.2368,1386944.8171862026,5740374.097177,0.2382,0.2423,1755694243227,2.44
ALPHA-USDT,SPOT,ALPHA,USDT,,,,,,,1614831716000,,0.00001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.01453,1484.182701,0.01452,13418.316001,0.01449,2880,0.01583,0.01588,0.01419,264399.96871966244,17788179.231982,0.01433,0.01538,1755694244907,0.15
ANIME-USDT,SPOT,ANIME,USDT,,,,,,,1737637200000,,0.00001,0.01,10,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.01646,3453.75,0.01646,4410,0.01645,28662.87,0.01696,0.01708,0.01602,416552.6145883,25349115.09,0.0161,0.01654,1755694243513,0.16
APE-USDT,SPOT,APE,USDT,,,,,,,1647508491000,,0.0001,0.000001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.599,98.322024,0.5988,171.362201,0.5987,4,0.6214,0.6243,0.5864,956001.8444404149,1588710.470395,0.5877,0.6101,1755694245020,0.60
APT-USDT,SPOT,APT,USDT,,,,,,,1666086764000,,0.001,0.0001,0.1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,4.372,30.393,4.371,921.4956,4.37,0.1501,4.463,4.473,4.272,5185219.7379266,1191040.2901,4.299,4.353,1755694244814,0.44
AR-USDT,SPOT,AR,USDT,,,,,,,1640313874000,,0.001,0.000001,0.1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,6.845,3.462394,6.845,19.873034,6.842,6.39,6.944,7.018,6.605,1480052.391214191,218127.686006,6.683,6.816,1755694245720,0.68
ARB-USDT,SPOT,ARB,USDT,,,,,,,1679578800000,,0.0001,0.0001,1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,0.488,1.5,0.4878,1158.9375,0.4877,1464.2344,0.5011,0.5078,0.4699,12056328.36599089,24847028.4831,0.473,0.4903,1755694245807,0.49
ARG-USDT,SPOT,ARG,USDT,,,,,,,1663915404000,,0.0001,0.0001,1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,1.0121,20.0801,1.0121,26.0497,1.0113,36.32,1.001,1.0269,0.9651,44912.43102098,45391.6145,0.976,0.9898,1755694211026,1.01
ARKM-USDT,SPOT,ARKM,USDT,,,,,,,1723698000000,,0.0001,0.001,1,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,0.5081,58.515,0.5086,83.7,0.5084,83.7,0.5231,0.5278,0.4923,372086.8142971,734422.019,0.4985,0.5082,1755694245433,0.51
ASP-USDT,SPOT,ASP,USDT,,,,,,,1753354800000,,0.0001,0.01,10,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.1375,1348.51,0.1376,1883.42,0.1374,500,0.1406,0.1422,0.1319,797889.240574,5832808.9,0.1343,0.1403,1755694228219,1.38
ASTR-USDT,SPOT,ASTR,USDT,,,,,,,1642405474000,,0.00001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.02385,0.000021,0.02386,11492.58729,0.02384,1890,0.02422,0.02446,0.02317,141498.20570504192,5950114.978182,0.0234,0.02377,1755694243610,0.24
ATH-USDT,SPOT,ATH,USDT,,,,,,,1718186400000,,0.00001,0.1,100,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.03276,1350,0.03276,1350,0.03274,4455.6,0.03263,0.03318,0.03134,1293882.753929,40216908,0.03147,0.03192,1755694243117,3.28
ATOM-USDT,SPOT,ATOM,USDT,,,,,,,1611907686000,,0.001,0.000001,0.1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,4.372,0.1,4.376,91.446946,4.374,224.773511,4.405,4.442,4.267,800510.994438247,184486.755309,4.291,4.34,1755694245314,0.44
AUCTION-USDT,SPOT,AUCTION,USDT,,,,,,,1617784500000,,0.001,0.000001,0.1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,9.63,0.101712,9.634,1.03799,9.632,0.2399,9.868,9.939,9.442,383957.568729342,39762.417764,9.527,9.756,1755694244814,0.96
AVAX-USDT,SPOT,AVAX,USDT,,,,,,,1611907686000,,0.001,0.000001,0.1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,22.97,0.1,22.97,28.9,22.966,1.435311,23.152,23.482,22.235,7158015.477120908,314389.523637,22.359,22.784,1755694245807,2.30
AXS-USDT,SPOT,AXS,USDT,,,,,,,1627368385000,,0.001,0.000001,0.1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,2.274,11.494596,2.274,46.296726,2.272,282.759973,2.299,2.319,2.208,220982.519200915,98220.699139,2.22,2.258,1755694245813,0.23
BABYDOGE-USDT,SPOT,BABYDOGE,USDT,,,,,,,1628580116000,,0.000000000001,1,1000000000,,9999999999999999,2000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,2000000000000,0.000000001226,121020810823,0.000000001227,56041862790,0.000000001226,1129540043124,0.000000001261,0.000000001272,0.000000001193,372296.722216351801,304693190412495,0.000000001199,0.000000001229,1755694244822,1.23
BABY-USDT,SPOT,BABY,USDT,,,,,,,1744276500000,,0.00001,0.1,100,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.0514,686.7,0.05137,986.1,0.05136,1243.9,0.05292,0.05345,0.05009,321727.12458,6247846.3,0.05024,0.05176,1755694244517,5.14
BADGER-USDT,SPOT,BADGER,USDT,,,,,,,1611907686000,,0.0001,0.000001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.9627,0.000001,0.9633,19.333742,0.9632,10.146175,1.0073,1.0104,0.9446,183492.3024565472,189568.611489,0.9848,1.002,1755694218405,0.96
BAL-USDT,SPOT,BAL,USDT,,,,,,,1611907686000,,0.0001,0.000001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,1.2818,26.92,1.2856,54.66,1.2822,516.654615,1.3109,1.3225,1.246,215710.4603842769,167700.979061,1.2469,1.2814,1755694245714,1.28
BAND-USDT,SPOT,BAND,USDT,,,,,,,1611907686000,,0.0001,0.000001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.7622,61.2,0.7624,61.2,0.7619,588.726688,0.7566,0.8257,0.681,1349313.1665380861,1737878.285455,0.6849,0.7226,1755694244907,0.76
BANANA-USDT,SPOT,BANANA,USDT,,,,,,,1729242000000,,0.01,0.0001,0.1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,22.26,1.5108,22.33,3.4014,22.31,1.89,23.37,23.58,21.87,92775.372008,4107.7699,22.16,22.84,1755694245018,2.23
BAT-USDT,SPOT,BAT,USDT,,,,,,,1611907686000,,0.0001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.1501,0.000025,0.1502,288,0.1501,6579.066009,0.1537,0.1543,0.1465,299373.6465960088,2007151.081209,0.1473,0.1505,1755694243156,1.50
BCH-USDT,SPOT,BCH,USDT,,,,,,,1611907686000,,0.1,0.000001,0.01,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,551.8,0.310072,552.1,2.62,552,1.790373,566.4,567.8,545.8,3867596.2362245,6981.764152,548.6,555.2,1755694245511,5.52
BERA-USDT,SPOT,BERA,USDT,,,,,,,1738843200000,,0.001,0.001,0.1,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,2.151,0.15,2.151,6.444,2.15,47.761,2.271,2.275,2.115,1576076.592905,721789.753,2.139,2.179,1755694245813,0.22
BETH-USDT,SPOT,BETH,USDT,,,,,,,1611907686000,,0.1,0.000001,0.001,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,4204.8,0.0097,4205.1,0.0099,4203.7,0.0779,4286.2,4333.3,4062.7,6165605.2525833,1489.204616,4075.3,4188.6,1755694245807,4.20
BICO-USDT,SPOT,BICO,USDT,,,,,,,1638349468000,,0.00001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.10599,131.7434,0.10595,10,0.10577,500,0.10949,0.10969,0.10154,218683.59687279049,2081915.302021,0.10201,0.1057,1755694245807,1.06
BIGTIME-USDT,SPOT,BIGTIME,USDT,,,,,,,1696989600000,,0.00001,0.01,10,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.05407,1051.02,0.05409,1240.63,0.05407,810,0.05559,0.05625,0.05265,552213.9858971,10213334.43,0.05312,0.05457,1755694245807,0.54
BIO-USDT,SPOT,BIO,USDT,,,,,,,1735895700000,,0.00001,0.001,10,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,0.16516,2815.64,0.16519,151.115,0.16498,2568.827,0.13879,0.16777,0.1208,16331886.67824681,118567553.407,0.12359,0.13438,1755694245419,1.65
BLUR-USDT,SPOT,BLUR,USDT,,,,,,,1676355947000,,0.00001,0.0001,10,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,0.07719,10,0.0772,713.394,0.07718,15,0.07845,0.0791,0.0749,381800.830889568,4977984.68,0.07537,0.0769,1755694245319,0.77
BNB-USDT,SPOT,BNB,USDT,,,,,,,1671540483000,,0.1,0.000001,0.001,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,833.4,0.058509,833.4,2.948136,833.3,1.125272,843.5,847.8,818.4,13095462.2569925,15743.742981,824.1,832.2,1755694245721,0.83
BNT-USDT,SPOT,BNT,USDT,,,,,,,1611907686000,,0.0001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.7672,13.03441,0.7681,86.970568,0.7671,75.034844,0.781,0.7843,0.7443,98949.8218728008,130970.265743,0.7451,0.7612,1755694245713,7.67
BOME-USDT,SPOT,BOME,USDT,,,,,,,1723712400000,,0.000001,1,1000,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.001767,15899,0.001768,35100,0.001767,22201,0.001791,0.001816,0.001699,1033187.548127,588449139,0.001712,0.001759,1755694243518,1.77
BONK-USDT,SPOT,BONK,USDT,,,,,,,1704693600000,,0.000000001,1,100000,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.000021618,14064000,0.000021629,9441798,0.000021625,2397194,0.00002243,0.000022671,0.00002125,4209596.704605562,193696969001,0.000021453,0.000021858,1755694245813,2.16
BTT-USDT,SPOT,BTT,USDT,,,,,,,1643261855000,,0.0000000001,1,1000000,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.0000006506,137495000,0.000000652,81022768,0.0000006511,68747500,0.0000006613,0.0000006626,0.0000006449,312898.5536623643,480443169459,0.000000648,0.0000006544,1755694237017,0.65
CATI-USDT,SPOT,CATI,USDT,,,,,,,1726822800000,,0.00001,0.01,10,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.08749,6.79,0.0875,95.46,0.08746,98.76,0.08896,0.08975,0.08464,409725.0401613,4719366.99,0.08509,0.08689,1755694243172,0.87
CAT-USDT,SPOT,CAT,USDT,,,,,,,1729850400000,,0.000000001,1,100000,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.000007667,55631,0.000007672,1303780,0.000007667,1304206,0.000007868,0.00000795,0.00000745,224189.107726197,29549072343,0.000007478,0.000007692,1755694245226,0.77
CELO-USDT,SPOT,CELO,USDT,,,,,,,1611907686000,,0.0001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.3189,140,0.3189,527.019458,0.3188,1294.78923,0.3235,0.326,0.3084,1060818.8267760436,3346325.561247,0.3098,0.3165,1755694244827,3.19
CELR-USDT,SPOT,CELR,USDT,,,,,,,1617007316000,,0.000001,0.000001,100,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.008092,99.999977,0.00812,100.004978,0.008071,5000,0.008376,0.008392,0.00781,62151.63867566985,7713050.479247,0.007916,0.008086,1755694236406,0.81
CETUS-USDT,SPOT,CETUS,USDT,,,,,,,1683714600000,,0.00001,0.0001,10,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,0.09538,209.7535,0.09538,327.8608,0.09534,328.1587,0.10042,0.10141,0.09334,781032.401734379,8134413.9085,0.09372,0.09781,1755694245720,0.95
CFG-USDT,SPOT,CFG,USDT,,,,,,,1626249309000,,0.0001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.2947,157.413311,0.2961,55.767732,0.2957,40.5,0.2739,0.3052,0.2711,732737.4290831806,2587322.181726,0.2767,0.2765,1755694245807,2.95
CFX-USDT,SPOT,CFX,USDT,,,,,,,1614752416000,,0.00001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.17493,931.66661,0.17503,1461.825288,0.17498,15,0.1729,0.19997,0.16428,18822347.45347132266,104914538.961215,0.16491,0.1709,1755694245876,1.75
CHZ-USDT,SPOT,CHZ,USDT,,,,,,,1614752416000,,0.00001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.03949,856.019275,0.03953,1080,0.03951,10063.107955,0.04002,0.04033,0.03852,589724.40586533874,15043040.655182,0.03875,0.03906,1755694245714,0.39
CITY-USDT,SPOT,CITY,USDT,,,,,,,1664176180000,,0.0001,0.0001,1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,1.0875,8.3457,1.0797,9.2682,1.078,20.7886,1.1108,1.117,1.0648,24439.90286758,22360.4824,1.0716,1.1023,1755694241914,1.09
CLV-USDT,SPOT,CLV,USDT,,,,,,,1627531523000,,0.00001,0.000001,100,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.02066,1010.966619,0.02067,4779.122234,0.0206,4402.032778,0.02091,0.02153,0.02016,254372.4695069639,12277645.177302,0.02067,0.02065,1755694213720,2.07
COMP-USDT,SPOT,COMP,USDT,,,,,,,1611907686000,,0.01,0.000001,0.1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,46.04,0.15,46.04,1.09724,46.03,0.15,46.43,46.76,44.57,704367.53185745,15426.120407,44.7,45.54,1755694244713,4.60
CORE-USDT,SPOT,CORE,USDT,,,,,,,1675836683000,,0.0001,0.01,1,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.4779,130.42,0.4777,300.88,0.4774,584.89,0.4781,0.4822,0.4581,1946571.320801,4137173.34,0.4616,0.4731,1755694243225,0.48
