instId,instType,baseCcy,quoteCcy,settleCcy,ctVal,ctMult,ctValCcy,optType,stk,listTime,expTime,tickSz,lotSz,minSz,maxSz,maxLmtSz,maxMktSz,maxTwapSz,maxIcebergSz,maxTriggerSz,maxStopSz,last,lastSz,askPx,askSz,bidPx,bidSz,open24h,high24h,low24h,volCcy24h,vol24h,sodUtc0,sodUtc8,ts,minOrderValueUSD
ONDO-USDT-SWAP,SWAP,,,USDT,10,1,ONDO,,,1722940203957,,0.0001,1,1,,100000000,20000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,20000,0.9293,1,0.9293,9,0.9292,358,0.9525,0.9612,0.9056,35988190,3598819,0.91,0.9249,1755694245914,0.93
ONE-USDT-SWAP,SWAP,,,USDT,100,1,ONE,,,1708426039038,,0.000001,1,1,,100000000,50000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,50000,0.010611,1,0.010614,70,0.010609,267,0.010716,0.010833,0.010159,125034900,1250349,0.010275,0.010502,1755694245305,0.01
ONT-USDT-SWAP,SWAP,,,USDT,10,1,ONT,,,1587463971000,,0.0001,1,1,,100000000,35000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,35000,0.1338,4,0.1338,743,0.1337,251,0.1344,0.1353,0.1287,7536510,753651,0.1293,0.1316,1755694245808,0.13
OP-USDT-SWAP,SWAP,,,USDT,1,1,OP,,,1654055717137,,0.0001,1,1,,100000000,250000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,250000,0.7076,1,0.7076,8318,0.7075,2381,0.7178,0.7258,0.6822,85470397,85470397,0.6872,0.702,1755694245914,0.71
ORBS-USDT-SWAP,SWAP,,,USDT,100,1,ORBS,,,1697514900740,,0.00001,1,1,,100000000,3000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,3000,0.01795,102,0.01796,414,0.01795,1,0.01825,0.0184,0.01765,31007700,310077,0.01769,0.01803,1755694243226,0.02
ORDI-USDT-SWAP,SWAP,,,USDT,0.1,1,ORDI,,,1684662900862,,0.001,1,1,,100000000,120000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,120000,8.762,1,8.762,2799,8.761,289,8.875,8.986,8.459,4069935.7,40699357,8.488,8.709,1755694245913,8.76
PARTI-USDT-SWAP,SWAP,,,USDT,10,1,PARTI,,,1742909400471,,0.0001,1,1,,100000000,50000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,50000,0.1749,1,0.175,1339,0.1748,3379,0.1781,0.1799,0.1691,12798350,1279835,0.1707,0.1749,1755694245609,0.17
PENGU-USDT-SWAP,SWAP,,,USDT,100,1,PENGU,,,1734450902264,,0.000001,1,1,,100000000,20000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,20000,0.029837,2,0.029838,172,0.029837,55,0.031984,0.032524,0.028941,6004425500,60044255,0.029544,0.031229,1755694246012,0.03
PEOPLE-USDT-SWAP,SWAP,,,USDT,100,1,PEOPLE,,,1638427889758,,0.00001,1,1,,100000000,50000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,50000,0.0185,1,0.01851,5284,0.0185,204,0.0187,0.01894,0.01779,990338800,9903388,0.01789,0.01829,1755694245309,0.02
PEPE-USDT-SWAP,SWAP,,,USDT,10000000,1,PEPE,,,1683086101049,,0.000000001,0.1,0.1,,100000000,25000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,25000,0.000010379,0.1,0.00001038,203.6,0.000010379,86.5,0.000010707,0.000010843,0.000010124,39881367000000,3988136.7,0.000010198,0.000010421,1755694245914,0.00
PERP-USDT-SWAP,SWAP,,,USDT,1,1,PERP,,,1617354000000,,0.0001,1,1,,100000000,25000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,25000,0.2791,466,0.279,462,0.2788,816,0.2654,0.2803,0.2538,5167704,5167704,0.2577,0.2599,1755694245208,0.28
PLUME-USDT-SWAP,SWAP,,,USDT,10,1,PLUME,,,1746689400330,,0.00001,1,1,,100000000,50000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,50000,0.08208,2,0.08206,8,0.08204,381,0.08709,0.08816,0.0798,96352280,9635228,0.08074,0.0857,1755694245813,0.08
PNUT-USDT-SWAP,SWAP,,,USDT,10,1,PNUT,,,1731382200304,,0.0001,1,1,,100000000,20000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,20000,0.2144,2,0.2144,260,0.2143,5477,0.2197,0.2224,0.2072,105830120,10583012,0.2087,0.2152,1755694245807,0.21
POL-USDT-SWAP,SWAP,,,USDT,10,1,POL,,,1727166600128,,0.0001,1,1,,100000000,20000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,20000,0.2377,1,0.2377,975,0.2376,395,0.2468,0.253,0.2312,92579430,9257943,0.2316,0.2455,1755694245968,0.24
POPCAT-USDT-SWAP,SWAP,,,USDT,10,1,POPCAT,,,1724922000651,,0.0001,1,1,,100000000,20000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,20000,0.2744,32,0.2744,960,0.2743,95,0.2815,0.2842,0.2633,33033850,3303385,0.2673,0.2719,1755694245113,0.27
PRCL-USDT-SWAP,SWAP,,,USDT,1,1,PRCL,,,1713273900088,,0.00001,1,1,,100000000,100000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,100000,0.081,15,0.08098,5,0.08096,463,0.08294,0.08413,0.0787,43194982,43194982,0.07988,0.08078,1755694245107,0.08
PROMPT-USDT-SWAP,SWAP,,,USDT,10,1,PROMPT,,,1744291800317,,0.00001,1,1,,100000000,50000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,50000,0.12099,7,0.12093,42,0.12088,42,0.12384,0.12523,0.11678,32153810,3215381,0.11896,0.12198,1755694245816,0.12
PUMP-USDT-SWAP,SWAP,,,USDT,1000,1,PUMP,,,1752514200381,,0.000001,1,1,,100000000,20000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,20000,0.002991,2,0.002992,1455,0.002991,228,0.002874,0.003068,0.002751,40871633000,40871633,0.002816,0.002782,1755694245714,0.00
PYTH-USDT-SWAP,SWAP,,,USDT,10,1,PYTH,,,1700492100712,,0.00001,1,1,,100000000,25000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,25000,0.11604,2,0.11604,478,0.11603,4,0.11867,0.11996,0.11234,41605850,4160585,0.11289,0.11599,1755694245876,0.12
QTUM-USDT-SWAP,SWAP,,,USDT,1,1,QTUM,,,1587463971000,,0.001,1,1,,100000000,17000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,17000,2.084,49,2.084,101,2.083,166,2.063,2.133,1.957,2318699,2318699,1.983,2.025,1755694244910,2.08
RAY-USDT-SWAP,SWAP,,,USDT,1,1,RAY,,,1710239100609,,0.0001,1,1,,100000000,20000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,20000,3.2342,2,3.2341,244,3.234,75,3.2489,3.2934,3.1131,5278062,5278062,3.1244,3.187,1755694245807,3.23
RENDER-USDT-SWAP,SWAP,,,USDT,1,1,RENDER,,,1723105800136,,0.001,1,1,,100000000,20000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,20000,3.599,28,3.599,604,3.598,2,3.7,3.739,3.525,1859657,1859657,3.542,3.598,1755694245913,3.60
RESOLV-USDT-SWAP,SWAP,,,USDT,10,1,RESOLV,,,1749565800438,,0.0001,1,1,,100000000,50000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,50000,0.1511,3,0.1511,2176,0.151,7082,0.1618,0.1649,0.1485,150522430,15052243,0.1494,0.1572,1755694245609,0.15
RSR-USDT-SWAP,SWAP,,,USDT,100,1,RSR,,,1599646371000,,0.000001,1,1,,100000000,150000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,150000,0.00836,2,0.00836,91,0.008358,2,0.008443,0.008548,0.007982,407067000,4070670,0.008025,0.008203,1755694245816,0.01
RVN-USDT-SWAP,SWAP,,,USDT,10,1,RVN,,,1619161200000,,0.00001,1,1,,100000000,270000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,270000,0.01336,1,0.01337,151434,0.01336,2407,0.01353,0.01364,0.013,176050400,17605040,0.01306,0.01327,1755694245807,0.01
S-USDT-SWAP,SWAP,,,USDT,10,1,S,,,1737450000523,,0.0001,1,1,,100000000,20000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,20000,0.3094,3,0.3093,572,0.3092,280,0.3251,0.3267,0.3,72061800,7206180,0.3019,0.3161,1755694245817,0.31
SAHARA-USDT-SWAP,SWAP,,,USDT,10,1,SAHARA,,,1750941000359,,0.00001,1,1,,100000000,100000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,100000,0.0883,1,0.08829,269,0.08828,640,0.0883,0.08936,0.08461,170931950,17093195,0.08522,0.08645,1755694244827,0.09
SAND-USDT-SWAP,SWAP,,,USDT,10,1,SAND,,,1617354000000,,0.0001,1,1,,100000000,25000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,25000,0.2768,2,0.2768,377,0.2767,4491,0.2827,0.2854,0.2694,38342730,3834273,0.2718,0.2769,1755694245918,0.28
SATS-USDT-SWAP,SWAP,,,USDT,10000000,1,SATS,,,1702889700612,,0.00000000001,1,1,,100000000,15000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,15000,0.00000003677,511,0.00000003677,6111,0.00000003676,1355,0.00000003783,0.0000000383,0.00000003566,513016220000000,51301622,0.00000003586,0.0000000371,1755694245807,0.00
SCR-USDT-SWAP,SWAP,,,USDT,1,1,SCR,,,1729602002820,,0.0001,1,1,,100000000,100000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,100000,0.3566,688,0.3568,1038,0.3567,32,0.3585,0.3631,0.3434,7208841,7208841,0.3456,0.3541,1755694245913,0.36
SHELL-USDT-SWAP,SWAP,,,USDT,10,1,SHELL,,,1740657600557,,0.0001,1,1,,100000000,20000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,20000,0.1307,116,0.1307,459,0.1306,378,0.1326,0.1338,0.1254,15669380,1566938,0.1264,0.1308,1755694245808,0.13
SHIB-USDT-SWAP,SWAP,,,USDT,1000000,1,SHIB,,,1620550800000,,0.000000001,0.1,0.1,,100000000000,35000,100000000000.0000000000000000,100000000000.0000000000000000,100000000000.0000000000000000,35000,0.000012317,7.5,0.000012317,871,0.000012316,13.3,0.000012563,0.000012652,0.000012037,3132241400000,3132241.4,0.000012089,0.000012289,1755694245916,0.00
SIGN-USDT-SWAP,SWAP,,,USDT,100,1,SIGN,,,1745839800340,,0.00001,1,1,,100000000,20000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,20000,0.06846,9,0.06847,26,0.06843,20,0.06795,0.06869,0.06636,15733900,157339,0.06684,0.06797,1755694245968,0.07
SLP-USDT-SWAP,SWAP,,,USDT,10,1,SLP,,,1629972222770,,0.000001,1,1,,100000000,270000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,270000,0.001775,359,0.001776,29685,0.001775,17844,0.00183,0.001866,0.001714,782255710,78225571,0.001727,0.001783,1755694245113,0.00
SNX-USDT-SWAP,SWAP,,,USDT,1,1,SNX,,,1598004771000,,0.0001,1,1,,100000000,35000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,35000,0.6478,138,0.6477,95,0.6475,326,0.6685,0.6748,0.6264,7451091,7451091,0.6327,0.653,1755694245807,0.65
SOLV-USDT-SWAP,SWAP,,,USDT,100,1,SOLV,,,1737108900454,,0.000001,1,1,,100000000,9000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,9000,0.044529,2,0.04455,11,0.044539,11,0.043801,0.04477,0.042354,24745800,247458,0.042867,0.042971,1755694243564,0.04
SONIC-USDT-SWAP,SWAP,,,USDT,1,1,SONIC,,,1736258400905,,0.00001,1,1,,100000000,100000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,100000,0.1964,1,0.19644,48,0.19638,269,0.20026,0.2017,0.19053,5261608,5261608,0.19266,0.19705,1755694245914,0.20
SOON-USDT-SWAP,SWAP,,,USDT,10,1,SOON,,,1747999800456,,0.00001,1,1,,100000000,20000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,20000,0.27203,28,0.27201,38,0.272,1,0.26727,0.27764,0.25966,116765230,11676523,0.27015,0.26626,1755694245719,0.27
SOPH-USDT-SWAP,SWAP,,,USDT,100,1,SOPH,,,1748439000413,,0.00001,1,1,,100000000,20000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,20000,0.03323,10,0.03324,199,0.03323,83,0.03431,0.03457,0.03228,160142100,1601421,0.03263,0.03356,1755694245918,0.03
SPK-USDT-SWAP,SWAP,,,USDT,100,1,SPK,,,1750156200346,,0.00001,1,1,,100000000,20000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,20000,0.07617,1,0.07616,178,0.07615,102,0.07739,0.08024,0.07401,598490200,5984902,0.076,0.07688,1755694245433,0.08
SPX-USDT-SWAP,SWAP,,,USDT,1,1,SPX,,,1752728400453,,0.0001,1,1,,100000000,50000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,50000,1.3444,4,1.3443,1,1.3442,72,1.384,1.408,1.2956,5179648,5179648,1.3014,1.3385,1755694245808,1.34
SSV-USDT-SWAP,SWAP,,,USDT,0.1,1,SSV,,,1700711700717,,0.001,1,1,,100000000,50000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,50000,8.464,1,8.465,393,8.464,3,8.627,8.694,8.156,1176803.6,11768036,8.197,8.431,1755694245807,8.46
STORJ-USDT-SWAP,SWAP,,,USDT,10,1,STORJ,,,1599646371000,,0.0001,1,1,,100000000,9000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,9000,0.2585,5,0.2587,250,0.2586,2,0.2642,0.2661,0.2529,5952000,595200,0.2541,0.2598,1755694244909,0.26
STRK-USDT-SWAP,SWAP,,,USDT,1,1,STRK,,,1708433700141,,0.0001,1,1,,100000000,50000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,50000,0.1336,3,0.1336,77944,0.1335,8081,0.1339,0.1355,0.1279,64555404,64555404,0.1294,0.1324,1755694245914,0.13
STX-USDT-SWAP,SWAP,,,USDT,10,1,STX,,,1676969758164,,0.0001,0.1,0.1,,100000000,22000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,22000,0.6617,0.2,0.6617,7.6,0.6616,29.7,0.6816,0.6879,0.6411,9482768,948276.8,0.6509,0.6688,1755694245913,0.07
SUI-USDT-SWAP,SWAP,,,USDT,1,1,SUI,,,1683258900891,,0.0001,1,1,,100000000,200000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,200000,3.4818,1,3.4819,6,3.4818,4467,3.5839,3.6009,3.4127,61484631,61484631,3.4205,3.4888,1755694245914,3.48
SUSHI-USDT-SWAP,SWAP,,,USDT,1,1,SUSHI,,,1599041571000,,0.0001,1,1,,100000000,150000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,150000,0.7662,13,0.7663,625,0.7661,2,0.7785,0.786,0.7407,22134254,22134254,0.7466,0.7639,1755694245913,0.77
SWARMS-USDT-SWAP,SWAP,,,USDT,10,1,SWARMS,,,1737717300103,,0.00001,1,1,,100000000,100000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,100000,0.01947,363,0.01947,555,0.01946,1699,0.01974,0.01996,0.01866,122862510,12286251,0.01896,0.01953,1755694245918,0.02
SYRUP-USDT-SWAP,SWAP,,,USDT,10,1,SYRUP,,,1751524200291,,0.0001,1,1,,100000000,20000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,20000,0.4069,3,0.407,1020,0.4069,25,0.4122,0.4188,0.3991,11586630,1158663,0.4024,0.4054,1755694245812,0.41
T-USDT-SWAP,SWAP,,,USDT,100,1,T,,,1708676700613,,0.00001,1,1,,100000000,5000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,5000,0.01599,1,0.01599,48,0.01598,923,0.01642,0.01655,0.01561,63753200,637532,0.0157,0.01602,1755694245713,0.02
TAO-USDT-SWAP,SWAP,,,USDT,0.01,1,TAO,,,1726808400182,,0.1,1,1,,100000000,25000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,25000,346,2,346,416,345.9,1834,354.6,356.7,340,43137.81,4313781,342,347.5,1755694245913,346.00
THETA-USDT-SWAP,SWAP,,,USDT,10,1,THETA,,,1587463971000,,0.0001,0.1,0.1,,100000000,8500,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,8500,0.78,0.2,0.78,25.4,0.7799,0.2,0.7906,0.8003,0.7571,4014040,401404,0.7623,0.7778,1755694245914,0.08
TIA-USDT-SWAP,SWAP,,,USDT,1,1,TIA,,,1698776700675,,0.001,1,1,,100000000,40000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,40000,1.684,454,1.684,9620,1.683,5527,1.731,1.746,1.638,19376600,19376600,1.646,1.688,1755694245813,1.68
TNSR-USDT-SWAP,SWAP,,,USDT,1,1,TNSR,,,1712592120492,,0.0001,1,1,,100000000,50000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,50000,0.1216,4,0.1216,416,0.1215,9186,0.1233,0.1244,0.1163,9076567,9076567,0.1176,0.1206,1755694245918,0.12
TRB-USDT-SWAP,SWAP,,,USDT,0.1,1,TRB,,,1599559971000,,0.01,1,1,,100000000,28000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,28000,35.41,1,35.42,365,35.41,974,36.15,36.47,34.57,379167.2,3791672,34.71,35.47,1755694245913,35.41
TREE-USDT-SWAP,SWAP,,,USDT,1,1,TREE,,,1753799400400,,0.0001,1,1,,100000000,100000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,100000,0.3242,2,0.3241,922,0.324,6987,0.3415,0.3469,0.3158,28926185,28926185,0.3231,0.339,1755694245813,0.32
TRUMP-USDT-SWAP,SWAP,,,USDT,0.1,1,TRUMP,,,1737264604112,,0.001,1,1,,100000000,35000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,35000,8.797,1,8.798,6009,8.797,8785,8.965,9.023,8.56,13646934.2,136469342,8.608,8.694,1755694245914,8.80
TRX-USDT-SWAP,SWAP,,,USDT,1000,1,TRX,,,1573557408000,,0.00001,0.01,0.01,,1000000,4000,1000000.0000000000000000,1000000.0000000000000000,1000000.0000000000000000,4000,0.35154,0.02,0.35154,36.01,0.35153,197.29,0.35121,0.3529,0.34564,241212990,241212.99,0.34722,0.34908,1755694245510,0.00
TURBO-USDT-SWAP,SWAP,,,USDT,10000,1,TURBO,,,1702547700612,,0.000001,0.1,0.1,,100000000,2000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,2000,0.004096,0.2,0.004096,27.3,0.004095,0.1,0.004241,0.004288,0.004007,2470407000,247040.7,0.004026,0.004149,1755694245816,0.00
UMA-USDT-SWAP,SWAP,,,USDT,0.1,1,UMA,,,1599214371000,,0.001,1,1,,100000000,150000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,150000,1.387,50,1.387,1514,1.386,48494,1.371,1.606,1.308,59583646.4,595836464,1.439,1.332,1755694245914,1.39
UNI-USDT-SWAP,SWAP,,,USDT,1,1,UNI,,,1600317000000,,0.001,1,1,,100000000,30000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,30000,10.235,1,10.235,707,10.234,401,10.418,10.498,9.907,9938729,9938729,9.946,10.222,1755694245918,10.23
USDC-USDT-SWAP,SWAP,,,USDT,10,1,USDC,,,1678607700793,,0.0001,1,1,,100000000,10000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,10000,0.9999,33,1,2739,0.9999,789,0.9997,1.0001,0.9996,510660,51066,0.9999,0.9999,1755694217317,1.00
USELESS-USDT-SWAP,SWAP,,,USDT,10,1,USELESS,,,1753437600380,,0.0001,1,1,,100000000,50000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,50000,0.2738,12,0.2739,503,0.2737,442,0.2717,0.2862,0.2436,278910100,27891010,0.269,0.2815,1755694245968,0.27
USTC-USDT-SWAP,SWAP,,,USDT,100,1,USTC,,,1667458491385,,0.00001,1,1,,100000000,25000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,25000,0.01344,17,0.01345,365,0.01344,181,0.01388,0.01397,0.01303,193934700,1939347,0.01319,0.0136,1755694245808,0.01
UXLINK-USDT-SWAP,SWAP,,,USDT,10,1,UXLINK,,,1721293204025,,0.0001,1,1,,100000000,6000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,6000,0.3086,1,0.3087,149,0.3086,151,0.3186,0.321,0.3044,7637030,763703,0.3065,0.3131,1755694245968,0.31
VANA-USDT-SWAP,SWAP,,,USDT,0.1,1,VANA,,,1734408000582,,0.001,1,1,,100000000,50000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,50000,4.046,1,4.046,247,4.044,183,4.157,4.193,3.902,228009.9,2280099,3.961,4.085,1755694245713,4.05
VINE-USDT-SWAP,SWAP,,,USDT,10,1,VINE,,,1737889201529,,0.00001,1,1,,100000000,20000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,20000,0.0672,1,0.06721,1099,0.0672,29,0.06974,0.07421,0.06579,2232674650,223267465,0.06785,0.0688,1755694245807,0.07
VIRTUAL-USDT-SWAP,SWAP,,,USDT,1,1,VIRTUAL,,,1733911200140,,0.0001,1,1,,100000000,100000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,100000,1.1898,1,1.1899,812,1.1897,41,1.2218,1.2318,1.1481,11397236,11397236,1.1671,1.1827,1755694245918,1.19
W-USDT-SWAP,SWAP,,,USDT,1,1,W,,,1712147100572,,0.00001,1,1,,100000000,50000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,50000,0.07839,130,0.07838,4392,0.07837,1,0.07956,0.08036,0.07487,80231345,80231345,0.07519,0.07753,1755694246010,0.08
WAL-USDT-SWAP,SWAP,,,USDT,10,1,WAL,,,1746687600526,,0.0001,1,1,,100000000,20000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,20000,0.4269,16,0.4271,2,0.4269,30,0.4349,0.4465,0.4241,1854870,185487,0.4284,0.4335,1755694245913,0.43
WAXP-USDT-SWAP,SWAP,,,USDT,100,1,WAXP,,,1697687700843,,0.00001,1,1,,100000000,4000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,4000,0.02037,10,0.02038,147,0.02036,507,0.02034,0.02046,0.01963,18240900,182409,0.01982,0.02001,1755694245807,0.02
WCT-USDT-SWAP,SWAP,,,USDT,10,1,WCT,,,1744716600433,,0.0001,1,1,,100000000,20000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,20000,0.3042,1,0.3043,202,0.3042,88,0.3114,0.314,0.2942,15675200,1567520,0.2965,0.3048,1755694245807,0.30
WIF-USDT-SWAP,SWAP,,,USDT,1,1,WIF,,,1713173100603,,0.0001,1,1,,100000000,50000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,50000,0.8373,1,0.8374,6947,0.8373,3443,0.8612,0.8687,0.8127,97047466,97047466,0.8259,0.8339,1755694245914,0.84
WLD-USDT-SWAP,SWAP,,,USDT,1,1,WLD,,,1690199721595,,0.0001,1,1,,100000000,50000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,50000,0.9282,521,0.9282,13786,0.9281,3142,0.9428,0.9523,0.8934,110100273,110100273,0.9001,0.919,1755694245938,0.93
WOO-USDT-SWAP,SWAP,,,USDT,10,1,WOO,,,1676357700337,,0.00001,1,1,,100000000,50000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,50000,0.07358,16,0.07358,45,0.07355,182,0.07567,0.07648,0.07081,30781740,3078174,0.0714,0.07413,1755694245117,0.07
XAUT-USDT-SWAP,SWAP,,,USDT,0.001,1,XAUT,,,1744192800563,,0.1,1,1,,100000000,50000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,50000,3342,1,3342.1,38,3342,5915,3337.8,3342.5,3315,2908.44,2908440,3317.5,3324.9,1755694245309,3342.00
XLM-USDT-SWAP,SWAP,,,USDT,100,1,XLM,,,1587463971000,,0.00001,0.1,0.1,,100000000,9000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,9000,0.39737,0.2,0.39737,19.2,0.39736,13,0.40637,0.41011,0.38953,104453160,1044531.6,0.39067,0.39781,1755694245967,0.04
XTZ-USDT-SWAP,SWAP,,,USDT,1,1,XTZ,,,1587463971000,,0.0001,1,1,,100000000,70000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,70000,0.7986,8,0.7985,425,0.7984,1,0.8114,0.8128,0.7767,11875763,11875763,0.7816,0.7998,1755694245816,0.80
YFI-USDT-SWAP,SWAP,,,USDT,0.0001,1,YFI,,,1599041571000,,1,1,1,,100000000,150000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,150000,5471,40,5471,49,5469,609,5549,5580,5303,497.5653,4975653,5341,5466,1755694245814,5471.00
YGG-USDT-SWAP,SWAP,,,USDT,1,1,YGG,,,1628240400000,,0.0001,1,1,,100000000,110000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,110000,0.1529,2,0.1529,19070,0.1528,9962,0.1544,0.1558,0.1467,36292356,36292356,0.1488,0.1508,1755694245225,0.15
ZENT-USDT-SWAP,SWAP,,,USDT,100,1,ZENT,,,1715243100398,,0.000001,1,1,,100000000,4000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,4000,0.007351,68,0.007352,68,0.007351,3,0.007443,0.007568,0.007261,300339900,3003399,0.007321,0.007513,1755694244814,0.01
ZEREBRO-USDT-SWAP,SWAP,,,USDT,10,1,ZEREBRO,,,1735283702001,,0.00001,1,1,,100000000,50000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,50000,0.02688,3,0.02689,969,0.02687,2044,0.02746,0.02769,0.0261,47537130,4753713,0.02621,0.02689,1755694245807,0.03
ZETA-USDT-SWAP,SWAP,,,USDT,10,1,ZETA,,,1706757900607,,0.0001,1,1,,100000000,10000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,10000,0.1871,12,0.1873,295,0.1872,26,0.1916,0.193,0.1825,4711200,471120,0.1839,0.1877,1755694244909,0.19
ZIL-USDT-SWAP,SWAP,,,USDT,100,1,ZIL,,,1599646371000,,0.00001,1,1,,100000000,35000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,35000,0.01103,28,0.01104,667,0.01103,1320,0.01106,0.01115,0.01065,112843400,1128434,0.01072,0.01087,1755694245305,0.01
ZK-USDT-SWAP,SWAP,,,USDT,10,1,ZK,,,1718699100579,,0.00001,1,1,,100000000,50000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,50000,0.06153,1,0.06153,385,0.06152,1,0.06371,0.06467,0.06045,115828210,11582821,0.06101,0.06272,1755694245968,0.06
ZRO-USDT-SWAP,SWAP,,,USDT,1,1,ZRO,,,1718886300653,,0.001,1,1,,100000000,50000,100000000.0000000000000000,100000000.0000000000000000,100000000.0000000000000000,50000,1.959,1,1.96,4198,1.959,9,1.991,2.017,1.906,3648376,3648376,1.914,1.952,1755694245720,1.96
